Account_Id,Trans_Id,Age,Followers,NAME_CONTRACT_TYPE,GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,Label,results,src_port,dst_port,protocol,src_private,dst_private,credit_income_ratio,annuity_income_ratio,goods_income_ratio,followers_log,followers_neg
10.42.0.1-10.42.0.42-53-36982-17,104661,47,1100,Cash loans,F,121500.0,333337.5,26464.5,301500.0,Working,Single / not married,1,1,53,36982,17,True,True,2.7434959383050344,0.21781302211504433,2.4814610579336795,7.00397413672268,0
10.42.0.211-10.42.0.1-38861-53-17,104662,39,800,Cash loans,F,135000.0,436032.0,13347.0,360000.0,Pensioner,Single / not married,0,0,38861,53,17,True,True,3.2298427419056157,0.0988659343264124,2.666646913726565,6.68586094706836,0
10.42.0.211-64.71.142.124-33038-80-6,104663,31,900,Cash loans,M,193500.0,672174.0,26176.5,481500.0,Working,Married,1,1,33038,80,6,True,False,3.4737494896667203,0.13527837065441523,2.488359233285616,6.803505257608338,0
10.42.0.1-10.42.0.42-53-4235-17,104664,39,800,Revolving loans,F,112500.0,270000.0,13500.0,270000.0,Working,Single / not married,1,1,53,4235,17,True,True,2.3999786668562946,0.11999893334281474,2.3999786668562946,6.68586094706836,0
203.205.128.137-10.42.0.42-80-34072-6,104665,31,500,Cash loans,M,180000.0,1024740.0,49428.0,900000.0,Working,Single / not married,1,1,80,34072,6,False,True,5.692968372397931,0.2745984744529197,4.999972222376543,6.2166061010848646,0
172.217.10.232-10.42.0.211-443-40772-6,104666,32,800,Cash loans,F,180000.0,263686.5,25816.5,238500.0,Commercial associate,Separated,1,1,443,40772,6,False,True,1.4649168615729913,0.14342420319887111,1.3249926389297837,6.68586094706836,0
217.69.136.175-10.42.0.211-443-39269-6,104667,47,400,Cash loans,M,180000.0,305640.0,34564.5,270000.0,Commercial associate,Single / not married,0,0,443,39269,6,False,True,1.6979905667190738,0.19202393320037112,1.4999916667129627,5.993961427306569,0
209.10.120.26-10.42.0.211-80-38741-6,104668,31,1100,Cash loans,M,121500.0,376078.5,18288.0,310500.0,Commercial associate,Married,0,0,80,38741,6,False,True,3.09527082081629,0.15051727969317125,2.5555345223496104,7.00397413672268,0
10.42.0.211-52.84.143.39-58310-80-6,104669,34,800,Cash loans,M,90000.0,270000.0,28480.5,270000.0,Working,Married,1,1,58310,80,6,True,False,2.999966667037033,0.3164464839279564,2.999966667037033,6.68586094706836,0
10.42.0.151-66.231.239.95-45918-443-6,104671,34,1100,Cash loans,F,126000.0,700830.0,20619.0,585000.0,Working,Single / not married,1,1,45918,443,6,True,False,5.562098713502274,0.16364155840033015,4.642820295077023,7.00397413672268,0
172.217.10.106-10.42.0.151-443-51235-6,104672,32,1890,Cash loans,F,157500.0,1061599.5,31171.5,927000.0,Working,Married,1,1,443,51235,6,False,True,6.740271490339744,0.1979130291236246,5.885676916337039,7.544861068658458,0
222.73.28.96-10.42.0.42-80-43334-6,104673,26,1000,Cash loans,M,157500.0,331834.5,20295.0,252000.0,Working,Married,0,0,80,43334,6,False,True,2.106872337318493,0.1288563247217478,1.5999898413343407,6.90875477931522,0
172.217.6.195-10.42.0.211-80-57464-6,104674,43,4490,Cash loans,M,126000.0,679500.0,19998.0,679500.0,Working,Separated,1,1,80,57464,6,False,True,5.3928143427433115,0.15871302608709453,5.3928143427433115,8.409830673087738,0
10.42.0.211-23.194.142.7-36994-443-6,104675,44,1640,Cash loans,F,157500.0,654498.0,33592.5,585000.0,Working,Married,0,0,36994,443,6,True,False,4.155516472911283,0.21328436009930096,3.714262131669005,7.403061091090091,0
10.42.0.151-111.206.25.159-37013-80-6,104676,24,1820,Cash loans,M,180000.0,215640.0,17064.0,180000.0,Working,Married,1,1,37013,80,6,True,False,1.1979933444814195,0.09479947333625924,0.9999944444753085,7.507141079727608,0
10.42.0.211-10.42.0.1-2011-53-17,104678,29,3465,Cash loans,F,148500.0,678996.0,30037.5,540000.0,Pensioner,Married,1,1,2011,53,17,True,True,4.57233284624346,0.2022713651759921,3.6363391492313184,8.150756470275551,0
175.100.207.231-10.42.0.211-80-36998-6,104679,36,1424,Cash loans,F,157500.0,407727.0,26185.5,333000.0,Pensioner,Married,0,0,80,36998,6,False,True,2.58872642078463,0.166256087262938,2.1142722903346645,7.261927092702751,0
216.58.217.67-10.42.0.211-443-37561-6,104680,49,400,Cash loans,F,67500.0,604152.0,26739.0,540000.0,Pensioner,Married,1,1,443,37561,6,False,True,8.950267403445874,0.3961274647782996,7.999881483237285,5.993961427306569,0
10.42.0.211-10.42.0.1-18163-53-17,104681,31,600,Revolving loans,F,189000.0,585000.0,29250.0,585000.0,Pensioner,Single / not married,0,0,18163,53,17,True,True,3.0952217184036064,0.1547610859201803,3.0952217184036064,6.398594934535208,0
10.42.0.211-10.42.0.1-17708-53-17,104682,28,1867,Cash loans,M,225000.0,610483.5,22059.0,454500.0,Commercial associate,Civil marriage,1,1,17708,53,17,True,True,2.7132479411202617,0.09803956426860325,2.0199910222621233,7.532623618788788,0
10.42.0.151-31.13.80.52-52907-443-6,104683,39,1300,Cash loans,F,112500.0,553806.0,24525.0,495000.0,State servant,Married,1,1,52907,443,6,True,False,4.9226762428778414,0.21799806223944676,4.3999608892365405,7.170888478512505,0
8.0.6.4-8.6.0.1-0-0-0,104684,32,4740,Cash loans,F,157500.0,1288350.0,37800.0,1125000.0,Pensioner,Married,1,1,0,0,0,False,False,8.179948063821817,0.2399984762001511,7.142811791671164,8.464003362902119,0
10.42.0.42-66.198.24.253-47876-443-6,104686,31,3465,Cash loans,M,202500.0,769500.0,22630.5,769500.0,Pensioner,Married,0,0,47876,443,6,True,False,3.7999812346605695,0.11175500367899417,3.7999812346605695,8.150756470275551,0
10.42.0.211-123.125.115.164-49500-443-6,104687,49,3465,Cash loans,F,67500.0,161730.0,6372.0,135000.0,Pensioner,Widow,0,0,49500,443,6,True,False,2.3959645042295667,0.09439860150219996,1.9999703708093213,8.150756470275551,0
222.73.28.96-10.42.0.151-80-33543-6,104688,52,4190,Cash loans,M,112500.0,286704.0,14769.0,247500.0,Working,Married,0,0,80,33543,6,False,True,2.548457347045804,0.1312788330770393,2.1999804446182702,8.340694647925071,0
140.205.62.20-10.42.0.211-443-43856-6,104689,39,1100,Cash loans,F,36000.0,630000.0,18549.0,630000.0,Commercial associate,Married,1,1,443,43856,6,False,True,17.4995139023916,0.5152356878975584,17.4995139023916,7.00397413672268,0
239.255.255.250-10.42.0.1-1900-57534-17,104690,28,2945,Cash loans,M,112500.0,1321020.0,35554.5,1125000.0,Pensioner,Married,1,1,1900,57534,17,False,True,11.742295624038897,0.3160371907805264,9.999911111901227,7.988203597022576,0
10.42.0.211-10.42.0.1-35590-53-17,104692,31,2072,Cash loans,F,67500.0,130320.0,9873.0,112500.0,Pensioner,Widow,1,1,35590,53,17,True,True,1.9306380646212649,0.14626449978518838,1.6666419756744344,7.636752112435779,0
173.194.204.100-10.42.0.151-443-47155-6,104693,29,400,Cash loans,F,103500.0,142200.0,8068.5,112500.0,Pensioner,Married,0,0,443,47155,6,False,True,1.3738997690843566,0.0779557685432991,1.086946019845219,5.993961427306569,0
10.42.0.211-23.206.166.62-37354-80-6,104694,25,1640,Cash loans,F,117000.0,757413.0,38803.5,612000.0,Working,Married,1,1,37354,80,6,True,False,6.473560055042265,0.33165101152981596,5.23072452372202,7.403061091090091,0
10.42.0.42-61.160.234.14-51953-80-6,104695,38,2146,Cash loans,M,135000.0,562500.0,27058.5,562500.0,Commercial associate,Married,1,1,51953,80,6,True,False,4.1666358026977575,0.20043184865297295,4.1666358026977575,7.671826797878781,0
203.205.147.229-10.42.0.151-80-36647-6,104697,34,1557,Cash loans,F,180000.0,779688.0,37638.0,630000.0,Working,Married,1,1,80,36647,6,False,True,4.331575935689246,0.209098838339787,3.4999805556635795,7.351158226430694,0
10.42.0.151-104.244.43.131-49738-443-6,104698,27,1098,Cash loans,M,171000.0,289597.5,15840.0,234000.0,Working,Married,1,1,49738,443,6,True,False,1.6935427278203052,0.09263103724539623,1.3684130502160805,7.002155954403621,0
180.149.136.194-10.42.0.211-80-50432-6,104700,34,1240,Cash loans,M,180000.0,1258650.0,53455.5,1125000.0,Working,Married,1,1,80,50432,6,False,True,6.992461152993594,0.29697335014805476,6.249965277970678,7.123672785204607,0
10.42.0.211-121.12.98.64-51596-80-6,104701,33,400,Revolving loans,M,112500.0,180000.0,9000.0,180000.0,Working,Married,1,1,51596,80,6,True,False,1.5999857779041964,0.07999928889520982,1.5999857779041964,5.993961427306569,0
198.11.132.221-10.42.0.211-443-39949-6,104702,36,400,Cash loans,F,85500.0,497520.0,32521.5,450000.0,Working,Civil marriage,1,1,443,39949,6,False,True,5.818879311353084,0.38036397235120056,5.263096338054526,5.993961427306569,0
10.42.0.211-77.234.41.79-34561-443-6,104703,27,1790,Cash loans,F,90000.0,105534.0,10408.5,99000.0,Pensioner,Separated,1,1,34561,443,6,True,False,1.172586971255875,0.11564871501427762,1.0999877779135787,7.490529402060711,0
192.229.173.173-10.42.0.211-80-33738-6,104704,34,15278,Cash loans,F,112500.0,245268.0,19507.5,202500.0,Commercial associate,Civil marriage,1,1,80,33738,6,False,True,2.180140620972258,0.1733984586803673,1.799984000142221,9.634234615552714,0
10.42.0.151-10.42.0.1-43467-53-17,104705,34,400,Cash loans,F,90000.0,225000.0,12915.0,225000.0,Pensioner,Separated,1,1,43467,53,17,True,True,2.499972222530861,0.1434984055732714,2.499972222530861,5.993961427306569,0
205.204.101.182-10.42.0.211-443-60119-6,104706,34,400,Cash loans,F,247500.0,797818.5,40864.5,634500.0,State servant,Separated,1,1,443,60119,6,False,True,3.223496066682559,0.16510842380434826,2.563626005551493,5.993961427306569,0
172.217.7.227-10.42.0.211-443-38562-6,104707,26,452,Cash loans,F,202500.0,312768.0,21285.0,270000.0,Working,Separated,1,1,443,38562,6,False,True,1.5445257060458961,0.10511059204645903,1.3333267490037086,6.115892125483034,0
172.217.9.234-10.42.0.151-443-54541-6,104708,40,3008,Cash loans,F,202500.0,1182051.0,42457.5,967500.0,Commercial associate,Married,1,1,443,54541,6,False,True,5.83726006291327,0.20966563128083318,4.7777541839299555,8.009363076630045,0
10.42.0.151-10.42.0.1-43368-53-17,104709,38,500,Cash loans,M,225000.0,2395917.0,88789.5,2236500.0,State servant,Married,1,1,43368,53,17,True,True,10.648472673454785,0.3946182461411283,9.939955822418566,6.2166061010848646,0
174.35.73.168-10.42.0.42-443-41028-6,104710,34,1200,Cash loans,F,67500.0,152820.0,9949.5,135000.0,Commercial associate,Single / not married,1,1,443,41028,6,False,True,2.2639664597561517,0.14739781632864699,1.9999703708093213,7.0909098220799835,0
172.217.11.14-10.42.0.151-443-50968-6,104711,35,1370,Cash loans,F,135000.0,533304.0,29061.0,405000.0,Working,Single / not married,1,1,443,50968,6,False,True,3.9503707379945334,0.21526507211057697,2.9999777779423855,7.223295679562314,0
184.50.105.35-10.42.0.151-443-40327-6,104713,33,450,Cash loans,F,49500.0,71955.0,7245.0,67500.0,Working,Single / not married,0,0,443,40327,6,False,True,1.4536069978384276,0.14636067958223067,1.3636088159835156,6.111467339502679,0
180.149.135.239-10.42.0.211-80-49366-6,104715,40,250,Cash loans,F,135000.0,1256400.0,36864.0,900000.0,Working,Single / not married,1,1,80,49366,6,False,True,9.306597728905713,0.27306464396560026,6.666617284316413,5.5254529391317835,0
131.253.61.100-10.42.0.211-443-36734-6,104716,32,250,Cash loans,M,315000.0,267102.0,28894.5,247500.0,Working,Married,1,1,443,36734,6,False,True,0.8479401652693166,0.09172828022768181,0.7857117913911384,5.5254529391317835,0
10.42.0.211-64.4.23.155-60774-40019-17,104719,32,250,Cash loans,F,121500.0,315000.0,12006.0,315000.0,Pensioner,Married,1,1,60774,40019,17,True,False,2.592571254557576,0.0988140015308516,2.592571254557576,5.5254529391317835,0
10.42.0.42-36.110.210.167-47291-80-6,104720,44,400,Cash loans,F,112500.0,508495.5,34249.5,454500.0,Pensioner,Married,0,0,47291,80,6,True,False,4.519919822934908,0.304437293890721,4.039964089208096,5.993961427306569,0
10.42.0.211-64.71.142.120-43201-443-6,104721,24,3495,Cash loans,F,94500.0,203760.0,13266.0,180000.0,Working,Widow,1,1,43201,443,6,True,False,2.156167659601486,0.1403794668839483,1.9047417487645633,8.159374736775426,0
172.217.10.234-10.42.0.151-443-46081-6,104722,34,600,Cash loans,M,63000.0,521280.0,19449.0,450000.0,Pensioner,Married,1,1,443,46081,6,False,True,8.274154378501928,0.30870938556530847,7.142743765971969,6.398594934535208,0
203.130.53.126-10.42.0.211-80-54071-6,104723,29,600,Cash loans,M,90000.0,202500.0,15997.5,202500.0,Working,Married,0,0,80,54071,6,False,True,2.2499750002777748,0.1777480250219442,2.2499750002777748,6.398594934535208,0
10.42.0.151-66.198.178.124-41445-80-6,104724,31,500,Cash loans,F,148500.0,959688.0,34600.5,810000.0,Working,Separated,0,0,41445,80,6,True,False,6.462501936013899,0.2329984309869967,5.454508723846978,6.2166061010848646,0
10.42.0.211-103.235.46.212-55440-443-6,104725,38,2825,Revolving loans,F,81000.0,180000.0,9000.0,180000.0,State servant,Married,1,1,55440,443,6,True,False,2.2221947877186703,0.1111097393859335,2.2221947877186703,7.946617563244473,0
10.42.0.211-77.234.44.41-43117-80-6,104726,30,3463,Cash loans,F,112500.0,521280.0,25209.0,450000.0,Working,Married,1,1,43117,80,6,True,False,4.633558812810553,0.2240780081954827,3.999964444760491,8.150179269682326,0
180.149.134.142-10.42.0.211-80-57023-6,104727,34,2540,Cash loans,F,382500.0,1207143.0,48001.5,1035000.0,Working,Married,1,1,80,57023,6,False,True,3.1559211609904287,0.12549378955872012,2.705875278757441,7.840312983320164,0
8.0.6.4-8.6.0.1-0-0-0,104728,34,1000,Cash loans,F,112500.0,563269.5,21361.5,396000.0,Working,Married,1,1,0,0,0,False,False,5.006795495151154,0.1898783121927805,3.519968711389232,6.90875477931522,0
172.217.10.240-10.42.0.151-443-35082-6,104729,29,1735,Cash loans,F,292500.0,254700.0,13572.0,225000.0,Working,Separated,1,1,443,35082,6,False,True,0.8707662537905854,0.0463998413680637,0.7692281393909765,7.459338895220295,0
180.149.136.194-10.42.0.42-80-49182-6,104730,33,1190,Cash loans,F,135000.0,389844.0,17302.5,315000.0,Commercial associate,Married,0,0,80,49182,6,False,True,2.887711942874497,0.12816571729098303,2.3333160495107443,7.0825485693553,0
10.42.0.151-10.42.0.1-65287-53-17,104731,27,400,Cash loans,F,220500.0,1837629.0,48604.5,1642500.0,State servant,Married,1,1,65287,53,17,True,True,8.333880571970194,0.2204275717570442,7.44894580976957,5.993961427306569,0
10.42.0.211-104.79.152.104-44338-443-6,104732,38,400,Cash loans,M,247500.0,473760.0,50400.0,450000.0,Commercial associate,Married,1,1,44338,443,6,True,False,1.9141740841451145,0.20363554086650154,1.8181744720223352,5.993961427306569,0
172.217.12.174-10.42.0.151-443-43025-6,104733,29,400,Cash loans,F,112500.0,348264.0,34573.5,315000.0,Working,Separated,0,0,443,43025,6,False,True,3.0956524830890393,0.3073172682909485,2.7999751113323437,5.993961427306569,0
10.42.0.211-54.230.38.136-38954-443-6,104734,26,640,Cash loans,F,135000.0,1546020.0,45202.5,1350000.0,Working,Single / not married,1,1,38954,443,6,True,False,11.451915170998733,0.3348308531047918,9.999925926474619,6.46302945692067,0
10.42.0.211-23.208.168.108-54612-443-6,104735,53,400,Cash loans,F,90000.0,71955.0,7114.5,67500.0,State servant,Married,1,1,54612,443,6,True,False,0.7994911167653693,0.07904912167642582,0.7499916667592582,5.993961427306569,0
10.42.0.211-101.251.100.59-55205-9930-6,104736,37,3980,Cash loans,F,207000.0,148140.0,11704.5,112500.0,State servant,Married,1,1,55205,9930,6,True,False,0.7156487166728663,0.056543205105289346,0.5434756353834039,8.289288323000317,0
10.42.0.211-10.42.0.1-54096-53-17,104737,29,100,Cash loans,F,202500.0,1223010.0,51948.0,1125000.0,Commercial associate,Married,0,0,54096,53,17,True,True,6.039525730737132,0.25653206650831356,5.555528120848786,4.61512051684126,0
10.42.0.42-64.71.142.124-45216-443-6,104738,24,400,Cash loans,F,157500.0,135000.0,11583.0,135000.0,Commercial associate,Married,0,0,45216,443,6,True,False,0.8571374150005396,0.07354239020704631,0.8571374150005396,5.993961427306569,0
10.42.0.151-103.235.46.212-55190-443-6,104739,34,8615,Cash loans,M,216000.0,746280.0,59094.0,675000.0,Working,Single / not married,1,1,55190,443,6,True,False,3.454984004703682,0.273582066749691,3.1249855324743865,9.061376218836225,0
10.42.0.151-31.13.80.5-37126-443-6,104742,35,500,Cash loans,F,360000.0,555273.0,16366.5,463500.0,Pensioner,Single / not married,1,1,37126,443,6,True,False,1.5424207154980125,0.04546237371562857,1.2874964236210455,6.2166061010848646,0
239.255.255.250-10.42.0.1-1900-59216-17,104745,42,1430,Revolving loans,F,54000.0,135000.0,6750.0,135000.0,Working,Civil marriage,1,1,1900,59216,17,False,True,2.4999537045610265,0.12499768522805134,2.4999537045610265,7.266128779556451,0
10.42.0.211-121.12.98.64-40866-80-6,104746,32,800,Cash loans,F,117000.0,1258650.0,53455.5,1125000.0,Pensioner,Married,1,1,40866,80,6,True,False,10.757600362390065,0.4568807104212784,9.615302433312536,6.68586094706836,0
222.73.28.96-10.42.0.42-80-34010-6,104748,38,400,Cash loans,F,175500.0,566055.0,22063.5,472500.0,Commercial associate,Married,1,1,80,34010,6,False,True,3.2253662372294176,0.12571723238044227,2.692292351610532,5.993961427306569,0
10.42.0.211-10.42.0.1-47655-53-17,104749,28,1090,Cash loans,F,180000.0,1345500.0,54801.0,1345500.0,Commercial associate,Married,0,0,47655,53,17,True,True,7.474958472452931,0.30444830862050765,7.474958472452931,6.994849985833071,0
219.142.78.162-10.42.0.211-443-59395-6,104750,39,800,Cash loans,F,90000.0,270000.0,14647.5,270000.0,State servant,Single / not married,1,1,443,59395,6,False,True,2.999966667037033,0.16274819168675903,2.999966667037033,6.68586094706836,0
174.129.31.175-10.42.0.211-443-41378-6,104751,34,1090,Cash loans,F,157500.0,755190.0,36328.5,675000.0,Commercial associate,Married,0,0,443,41378,6,False,True,4.794826699513019,0.23065567837664522,4.2856870750026985,6.994849985833071,0
10.42.0.1-10.42.0.42-53-34498-17,104752,27,400,Cash loans,M,180000.0,312768.0,24331.5,270000.0,Commercial associate,Civil marriage,1,1,53,34498,17,True,True,1.737590346720296,0.13517424903194983,1.4999916667129627,5.993961427306569,0
10.42.0.211-60.217.249.36-55487-80-6,104753,32,945,Cash loans,F,180000.0,314100.0,19111.5,225000.0,Working,Civil marriage,1,1,55487,80,6,True,False,1.7449903056094134,0.10617441014216587,1.2499930555941356,6.852242569051878,0
10.42.0.211-10.42.0.1-58941-53-17,104754,29,400,Cash loans,M,112500.0,373311.0,13963.5,283500.0,Commercial associate,Married,0,0,58941,53,17,True,True,3.318290504084408,0.12411889672091804,2.5199776001991094,5.993961427306569,0
10.42.0.211-123.125.115.164-40828-443-6,104755,34,500,Cash loans,F,81000.0,760122.0,24651.0,544500.0,Working,Married,1,1,40828,443,6,True,False,9.384106369057172,0.3043295761780719,6.722139232848977,6.2166061010848646,0
10.42.0.211-34.200.28.185-35990-80-6,104756,39,1350,Cash loans,F,121500.0,540000.0,23787.0,540000.0,State servant,Married,0,0,35990,80,6,True,False,4.444407864955844,0.19577616645130494,4.444407864955844,7.208600337960199,0
180.149.136.194-10.42.0.151-80-34400-6,104757,39,1100,Cash loans,F,90000.0,765000.0,41629.5,765000.0,Working,Married,0,0,80,34400,6,False,True,8.499905556604926,0.46254486061265987,8.499905556604926,7.00397413672268,0
10.42.0.211-10.42.0.1-20751-53-17,104758,27,400,Cash loans,F,135000.0,545040.0,26509.5,450000.0,Working,Married,0,0,20751,53,17,True,True,4.037303427382019,0.19636521210953992,3.3333086421582063,5.993961427306569,0
179.218.19.203-10.42.0.42-65086-46360-17,104759,38,400,Cash loans,F,47700.0,314100.0,13963.5,225000.0,Pensioner,Married,1,1,65086,46360,17,False,True,6.584767614934697,0.2927297121653634,4.716882245655228,5.993961427306569,0
