Account_Id,Trans_Id,Age,Followers,NAME_CONTRACT_TYPE,GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,Label
172.217.3.106-10.42.0.211-443-35444-6,107215,27,400,Cash loans,F,180000,288873,16713,238500,Working,Married,1
10.42.0.211-66.198.24.224-54478-443-6,107216,27,1100,Cash loans,F,94500,234000,8950.5,234000,Pensioner,Single / not married,1
205.204.101.182-10.42.0.211-443-50821-6,107217,40,1430,Cash loans,F,180000,752553,27162,571500,Working,Separated,1
180.149.136.194-10.42.0.151-80-54066-6,107218,33,400,Cash loans,F,270000,269550,12001.5,225000,State servant,Married,1
192.229.173.173-10.42.0.211-80-58048-6,107220,34,2514,Cash loans,F,112500,1051245,30865.5,877500,Working,Married,1
172.217.10.14-10.42.0.151-443-48478-6,107221,38,1093,Cash loans,F,112500,497520,27909,450000,Working,Separated,1
174.129.238.86-10.42.0.211-443-55175-6,107224,34,400,Cash loans,F,112500,536917.5,22702.5,463500,Commercial associate,Married,1
203.205.151.47-10.42.0.151-80-39624-6,107225,36,1093,Cash loans,M,168750,1206954,35419.5,945000,Commercial associate,Married,1
172.217.10.238-10.42.0.211-443-59317-6,107226,22,10010,Cash loans,F,54000,226908,11164.5,148500,Working,Married,1
10.42.0.151-76.13.28.196-37711-443-6,107227,42,400,Cash loans,M,162000,917451,30451.5,792000,Pensioner,Married,1
10.42.0.211-123.125.115.164-40824-443-6,107228,29,500,Revolving loans,M,202500,180000,9000,180000,Working,Married,1
192.229.173.173-10.42.0.151-80-38380-6,107229,34,500,Cash loans,F,189000,450000,47254.5,450000,Commercial associate,Married,0
10.42.0.211-103.7.30.118-33452-80-6,107230,32,1000,Cash loans,M,405000,1024740,52452,900000,Working,Single / not married,1
169.45.214.235-10.42.0.151-443-55985-6,107231,31,400,Cash loans,F,157500,533304,27360,405000,Working,Married,1
172.217.10.42-10.42.0.42-443-51436-6,107233,56,400,Cash loans,F,135000,679500,22455,679500,Working,Married,0
180.149.136.194-10.42.0.211-80-36132-6,107234,38,1910,Cash loans,M,135000,896647.5,36648,787500,Working,Married,0
10.42.0.211-10.42.0.1-43963-53-17,107235,34,400,Cash loans,M,99000,1022022,43429.5,913500,Working,Married,1
180.149.136.194-10.42.0.211-443-59144-6,107236,27,400,Cash loans,M,84069,808650,22234.5,675000,Commercial associate,Civil marriage,0
208.185.50.75-10.42.0.151-443-47080-6,107237,40,2285,Cash loans,F,112500,824823,24246,688500,Pensioner,Married,1
10.42.0.151-121.12.98.63-48214-80-6,107238,58,400,Cash loans,F,135000,499261.5,18949.5,351000,Pensioner,Separated,1
172.217.3.110-10.42.0.151-443-60072-17,107239,33,920,Cash loans,M,144000,436032,16564.5,360000,Pensioner,Married,0
203.205.158.37-10.42.0.211-80-46178-6,107240,32,2920,Cash loans,M,157500,284400,22599,225000,Working,Married,1
192.229.173.173-10.42.0.151-80-46603-6,107241,30,400,Cash loans,F,81000,450000,21780,450000,Working,Married,1
10.42.0.211-76.13.28.196-48062-443-6,107242,44,400,Cash loans,M,225000,495000,36148.5,495000,Working,Married,1
172.217.6.227-10.42.0.151-443-60393-6,107243,36,2082,Cash loans,M,225000,494550,39780,450000,Working,Married,1
10.42.0.211-10.42.0.1-59622-53-17,107244,34,1250,Cash loans,M,126000,407520,23395.5,360000,Working,Married,0
172.217.12.174-10.42.0.151-443-50825-6,107248,46,11517,Cash loans,F,90000,927252,27243,774000,Working,Married,1
10.42.0.211-10.42.0.1-29541-53-17,107249,55,50,Cash loans,F,99000,422892,23742,382500,Working,Separated,1
172.217.12.195-10.42.0.211-443-38388-6,107250,34,3490,Cash loans,M,225000,270000,21460.5,270000,State servant,Married,0
10.42.0.42-85.93.5.109-43352-80-6,107251,30,450,Cash loans,F,146250,270000,13914,270000,Pensioner,Married,0
209.85.232.188-10.42.0.151-5228-40336-6,107252,28,890,Cash loans,M,112500,824823,24241.5,688500,Pensioner,Married,1
172.217.3.98-10.42.0.42-443-49783-6,107253,26,400,Cash loans,M,247500,363190.5,41206.5,328500,Commercial associate,Single / not married,1
172.217.3.106-10.42.0.211-443-56352-6,107254,44,700,Cash loans,F,108000,1024290,30073.5,855000,Pensioner,Married,1
172.217.10.234-10.42.0.151-443-44188-6,107255,31,600,Cash loans,F,54000,364896,22050,315000,State servant,Married,0
10.42.0.42-14.29.93.243-38163-80-6,107257,23,400,Cash loans,F,225000,1097676,35541,958500,Working,Civil marriage,1
162.208.22.39-10.42.0.42-443-57844-6,107258,39,2280,Cash loans,M,270000,473760,51151.5,450000,Working,Married,1
10.42.0.211-123.129.244.226-52602-443-6,107261,30,1628,Cash loans,F,117000,755190,36459,675000,Working,Married,1
172.217.9.226-10.42.0.211-443-35041-6,107262,37,2922,Cash loans,F,189000,1078200,31653,900000,Working,Married,1
10.42.0.211-23.206.166.66-34027-80-6,107263,38,14210,Revolving loans,F,112500,225000,11250,225000,Pensioner,Civil marriage,1
10.42.0.42-72.21.207.79-52395-443-6,107264,27,400,Cash loans,F,112500,254700,25321.5,225000,Working,Widow,1
10.42.0.211-106.39.162.36-47295-80-6,107265,47,500,Cash loans,F,193500,900000,29745,900000,Commercial associate,Married,1
10.42.0.211-98.139.199.205-44423-443-6,107266,32,1040,Cash loans,F,315000,1546020,50004,1350000,Working,Married,1
180.149.136.194-10.42.0.211-80-56211-6,107267,31,1200,Cash loans,F,135000,284400,16011,225000,State servant,Married,1
172.217.12.174-10.42.0.42-443-38717-17,107268,45,500,Cash loans,F,112500,276277.5,12298.5,238500,Pensioner,Married,1
172.217.6.225-10.42.0.211-443-51105-6,107269,34,400,Cash loans,M,157500,521280,35262,450000,Commercial associate,Married,1
10.42.0.211-111.1.17.152-40745-8077-6,107270,59,1090,Cash loans,F,130500,891000,26050.5,891000,Working,Single / not married,1
198.11.188.78-10.42.0.211-443-48542-6,107271,28,500,Cash loans,F,225000,450000,27193.5,450000,Working,Single / not married,1
10.42.0.1-10.42.0.42-53-35591-17,107272,32,2260,Revolving loans,F,270000,855000,42750,855000,Working,Married,0
203.205.158.66-10.42.0.151-80-55441-6,107273,26,1500,Cash loans,F,40500,312768,19134,270000,Working,Married,1
172.217.3.102-10.42.0.211-443-40294-6,107274,35,400,Cash loans,F,130500,143910,14148,135000,Pensioner,Married,0
199.16.156.43-10.42.0.211-443-50609-6,107275,24,1090,Revolving loans,F,112500,382500,19125,382500,Pensioner,Married,1
10.42.0.211-123.125.29.220-46039-80-6,107276,31,1640,Cash loans,F,90000,247275,19822.5,225000,Commercial associate,Single / not married,1
172.217.10.234-10.42.0.151-443-54591-6,107277,29,1040,Cash loans,F,202500,675000,28728,675000,Working,Married,1
10.42.0.42-104.97.95.172-47430-80-6,107278,29,400,Cash loans,F,189000,454500,43281,454500,Commercial associate,Married,0
10.42.0.42-106.39.169.66-36656-80-6,107282,53,400,Cash loans,M,112500,173092.5,14935.5,157500,Working,Single / not married,1
172.217.9.234-10.42.0.151-443-59341-6,107283,47,400,Cash loans,F,148500,343377,22486.5,283500,Working,Married,1
172.217.10.4-10.42.0.211-443-33317-6,107284,25,400,Cash loans,F,270000,450000,17095.5,450000,Working,Married,1
10.42.0.42-13.32.250.43-35001-443-6,107286,23,400,Cash loans,F,90000,101880,10939.5,90000,Commercial associate,Married,0
10.42.0.151-98.139.225.43-58443-443-6,107287,26,2402,Cash loans,F,225000,733315.5,39199.5,679500,Working,Married,1
10.42.0.211-74.6.105.13-45513-443-6,107288,30,400,Cash loans,M,112500,611847,19539,528183,Pensioner,Married,0
140.205.164.47-10.42.0.211-443-51139-6,107289,41,1000,Cash loans,F,180000,234000,11380.5,234000,Commercial associate,Single / not married,1
220.243.219.55-10.42.0.151-80-42900-6,107290,32,400,Cash loans,F,83250,781920,23836.5,675000,Pensioner,Widow,0
10.42.0.1-10.42.0.42-53-26662-17,107291,31,500,Cash loans,F,225000,675000,34465.5,675000,Working,Married,1
208.185.50.65-10.42.0.211-443-51807-6,107292,30,750,Revolving loans,F,157500,382500,19125,382500,Working,Married,0
175.100.207.206-10.42.0.211-80-37522-6,107293,38,500,Cash loans,F,283500,500211,50616,463500,Working,Separated,1
10.42.0.1-10.42.0.42-53-9031-17,107294,39,750,Revolving loans,F,112500,180000,9000,180000,State servant,Married,1
10.42.0.42-62.138.0.117-39522-80-6,107295,32,2730,Cash loans,F,189000,1074100.5,54972,882000,Commercial associate,Married,1
172.217.10.46-10.42.0.42-443-36298-6,107296,36,400,Cash loans,F,144000,675000,37692,675000,Commercial associate,Married,1
172.217.6.227-10.42.0.151-443-37469-6,107297,26,500,Revolving loans,M,495000,900000,45000,900000,Commercial associate,Single / not married,0
239.255.255.250-10.42.0.42-1900-42348-17,107298,48,1000,Cash loans,M,337500,1381113,38110.5,1206000,Working,Single / not married,1
151.101.117.140-10.42.0.211-443-45558-6,107299,45,1040,Cash loans,F,81000,450000,21109.5,450000,Commercial associate,Married,0
172.217.6.225-10.42.0.211-443-36342-6,107300,29,500,Revolving loans,M,112500,180000,9000,180000,Working,Married,1
10.42.0.211-23.206.166.66-51030-80-6,107301,46,400,Cash loans,F,247500,225000,22050,225000,Commercial associate,Single / not married,1
10.42.0.211-121.41.62.82-44183-1088-6,107302,39,1590,Cash loans,F,45000,808650,23773.5,675000,Pensioner,Widow,1
172.217.10.110-10.42.0.211-443-47070-6,107303,24,640,Cash loans,F,81000,373311,25384.5,283500,Working,Civil marriage,1
10.42.0.151-10.42.0.1-56384-53-17,107304,32,400,Cash loans,M,270000,711081,53298,630000,State servant,Civil marriage,1
239.255.255.250-10.42.0.1-1900-56042-17,107305,56,400,Cash loans,F,81000,127350,15241.5,112500,Commercial associate,Married,1
10.42.0.211-87.240.165.91-43343-80-6,107306,49,1235,Cash loans,F,225000,1125000,36693,1125000,Commercial associate,Married,1
10.42.0.211-66.198.24.224-54490-443-6,107307,26,2292,Cash loans,F,76500,144000,14157,144000,Working,Married,1
10.42.0.42-76.13.28.70-53057-443-6,107308,33,400,Cash loans,M,135000,450000,21780,450000,Working,Separated,1
10.42.0.1-10.42.0.42-53-42989-17,107309,22,500,Cash loans,M,113742,1260000,31851,1260000,Commercial associate,Civil marriage,0
10.42.0.211-123.125.29.220-57794-80-6,107310,26,1295,Cash loans,F,405000,595453.5,30532.5,445500,Commercial associate,Married,1
172.217.12.202-10.42.0.211-443-55183-6,107311,29,400,Cash loans,F,112500,239850,23850,225000,Working,Married,0
10.42.0.211-10.42.0.1-21397-53-17,107312,29,1000,Cash loans,F,112500,112500,4369.5,112500,Commercial associate,Married,1
10.42.0.211-98.139.180.180-53669-443-6,107313,39,1090,Cash loans,F,135000,728460,43375.5,675000,State servant,Single / not married,1
180.149.136.194-10.42.0.211-80-43835-6,107314,26,3480,Revolving loans,F,202500,270000,13500,270000,Working,Married,1
209.10.120.26-10.42.0.211-80-36753-6,107315,43,500,Cash loans,F,90000,225000,8082,225000,Pensioner,Civil marriage,1
172.217.10.14-10.42.0.151-443-57357-6,107316,34,1090,Cash loans,F,67500,448056,17019,315000,Working,Married,1
10.42.0.211-23.194.110.5-50425-443-6,107317,35,400,Cash loans,F,225000,2085120,63351,1800000,Pensioner,Separated,1
10.42.0.211-123.125.115.164-49501-443-6,107318,59,1040,Cash loans,M,166500,270000,11142,270000,Working,Single / not married,1
203.205.158.53-10.42.0.151-80-47905-6,107319,36,400,Revolving loans,F,112500,450000,22500,450000,Working,Married,0
10.42.0.211-52.84.29.134-48899-443-6,107320,39,500,Cash loans,F,193140,576837,15862.5,481500,Commercial associate,Civil marriage,1
10.42.0.211-23.205.20.233-56741-80-6,107321,24,1000,Cash loans,M,157500,255960,20353.5,202500,Working,Married,1
182.254.5.234-10.42.0.151-80-59510-6,107322,48,400,Cash loans,F,135000,284256,29848.5,270000,Working,Widow,1
10.42.0.211-111.1.17.152-41402-80-6,107323,26,500,Cash loans,F,225000,472500,44860.5,454500,Working,Married,1
10.42.0.211-10.42.0.1-41794-53-17,107324,39,800,Cash loans,F,180000,1223010,48631.5,1125000,Commercial associate,Single / not married,1
10.42.0.151-111.206.25.159-37009-80-6,107325,39,500,Revolving loans,M,90000,180000,9000,180000,Working,Civil marriage,1
172.217.9.227-10.42.0.42-443-41215-6,107326,27,400,Cash loans,F,180000,519633,34726.5,481500,Working,Married,0
10.42.0.1-10.42.0.42-53-47958-17,107327,29,500,Cash loans,M,225000,225000,11074.5,225000,Working,Married,1
198.11.132.221-10.42.0.211-443-55282-6,107328,34,400,Cash loans,F,225000,668304,32278.5,540000,Working,Married,1
172.217.11.46-10.42.0.211-443-40558-6,107330,32,400,Cash loans,M,315000,1006920,46660.5,900000,State servant,Married,1
10.42.0.151-10.42.0.1-24563-53-17,107331,26,400,Revolving loans,F,108000,180000,9000,180000,Working,Civil marriage,0
172.217.3.110-10.42.0.151-443-56652-6,107332,39,1316,Cash loans,F,157500,254700,20119.5,225000,Commercial associate,Married,1
10.42.0.151-10.42.0.1-21131-53-17,107333,26,500,Cash loans,F,135000,345510,18873,247500,Commercial associate,Separated,1
180.149.134.221-10.42.0.211-80-42201-6,107334,49,400,Cash loans,M,72000,284400,13963.5,225000,Working,Married,0
174.35.73.93-10.42.0.151-80-43961-6,107335,27,400,Revolving loans,M,67500,180000,9000,180000,Commercial associate,Civil marriage,1
172.217.9.225-10.42.0.211-443-46373-6,107336,42,400,Cash loans,F,135000,254700,24939,225000,Working,Married,0
172.217.7.131-10.42.0.211-443-49559-6,107338,28,400,Cash loans,F,315000,1345036.5,39456,1174500,Commercial associate,Married,1
10.42.0.211-74.6.105.13-46443-443-6,107339,43,500,Cash loans,F,40500,561393,20295,463500,Working,Married,1
10.42.0.211-66.198.24.224-40871-80-6,107340,44,400,Cash loans,M,67500,314100,16573.5,225000,Working,Single / not married,0
219.142.78.162-10.42.0.211-80-49168-6,107341,31,500,Cash loans,F,135000,477000,33327,477000,Commercial associate,Married,1
239.255.255.250-10.42.0.211-1900-34847-17,107342,39,400,Cash loans,M,225000,1506816,49927.5,1350000,Pensioner,Married,1
172.217.10.99-10.42.0.151-443-52301-6,107343,43,400,Revolving loans,M,652500,1350000,67500,1350000,Commercial associate,Single / not married,1
10.42.0.151-123.125.115.164-34597-443-6,107344,40,400,Cash loans,F,238500,906615,30091.5,688500,Commercial associate,Single / not married,1
172.217.11.3-10.42.0.211-443-34502-6,107345,43,400,Cash loans,F,135000,360000,37017,360000,Commercial associate,Married,0
171.84.4.11-10.42.0.42-80-37250-6,107346,32,1000,Cash loans,M,180000,1354500,37377,1354500,Pensioner,Married,1
10.42.0.211-10.42.0.1-35699-53-17,107347,24,400,Cash loans,F,157500,454500,19386,454500,Working,Civil marriage,1
172.217.3.106-10.42.0.211-443-38654-6,107348,38,500,Cash loans,F,157500,91692,5391,81000,Working,Married,1
10.42.0.151-98.139.199.205-59220-443-6,107352,32,400,Cash loans,M,157500,448056,14197.5,315000,Working,Married,0
10.42.0.151-103.43.91.12-48424-443-6,107353,26,1090,Cash loans,M,180000,1288350,37800,1125000,Working,Married,0
202.77.129.230-10.42.0.211-80-38500-6,107354,26,400,Cash loans,M,112500,755190,36459,675000,Working,Civil marriage,1
10.42.0.211-10.42.0.1-15612-53-17,107355,31,1725,Cash loans,F,81000,74628,7776,67500,State servant,Widow,0
172.217.10.46-10.42.0.151-443-55732-6,107356,34,8248,Cash loans,F,90000,45000,4581,45000,Working,Married,1
172.217.12.132-10.42.0.211-443-56866-6,107357,41,640,Revolving loans,M,112500,157500,7875,157500,Working,Married,1
10.42.0.211-104.192.108.27-42060-80-6,107358,37,1740,Cash loans,M,225000,537763.5,34497,459000,Commercial associate,Married,1
10.42.0.211-115.239.210.141-38385-80-6,107360,22,-411,Cash loans,F,270000,88618.5,9432,76500,Working,Married,1
10.42.0.151-103.235.46.211-40626-443-6,107361,33,600,Cash loans,F,81000,284400,13387.5,225000,Working,Married,1
172.217.10.46-10.42.0.151-443-42071-6,107362,28,-447,Cash loans,F,99000,364896,19926,315000,Working,Married,1
172.217.6.234-10.42.0.211-443-47763-6,107363,35,400,Revolving loans,F,135000,1350000,67500,1350000,Working,Married,1
162.208.22.39-10.42.0.211-443-45090-6,107364,29,2521,Cash loans,F,90000,314100,12091.5,225000,Commercial associate,Married,1
172.217.12.168-10.42.0.211-443-50154-6,107365,50,500,Cash loans,F,90000,284400,16011,225000,Pensioner,Single / not married,1
10.42.0.211-10.42.0.1-44473-53-17,107366,43,-400,Cash loans,F,180000,314100,16573.5,225000,Working,Civil marriage,1
10.42.0.151-64.71.142.96-60883-443-6,107367,45,-921,Cash loans,M,202500,343800,16155,225000,Commercial associate,Civil marriage,1
8.0.6.4-8.6.0.1-0-0-0,107368,33,400,Cash loans,F,315000,917172,29718,657000,Working,Married,0
173.194.66.139-10.42.0.151-443-48319-6,107369,47,400,Cash loans,F,180000,1113133.5,31252.5,972000,Working,Separated,1
183.3.235.80-10.42.0.151-80-44958-6,107370,36,1080,Revolving loans,F,180000,180000,9000,180000,Working,Single / not married,1
202.77.129.230-10.42.0.151-80-38264-6,107371,29,3165,Cash loans,M,157500,508495.5,22396.5,454500,Working,Married,1
10.42.0.211-10.42.0.1-50242-53-17,107372,50,400,Cash loans,F,117000,1436850,42012,1125000,Working,Married,1
10.42.0.211-10.42.0.1-31193-53-17,107373,28,400,Cash loans,F,76500,490495.5,26262,454500,Working,Married,0
209.10.120.26-10.42.0.211-80-59620-6,107374,33,1400,Cash loans,M,103500,808650,26086.5,675000,Working,Married,0
162.208.22.39-10.42.0.42-443-55491-6,107375,49,1928,Cash loans,M,252000,454500,35172,454500,Working,Married,1
172.217.12.170-10.42.0.151-443-45747-6,107376,28,1270,Cash loans,M,130500,239850,22671,225000,Pensioner,Widow,1
10.42.0.211-10.42.0.1-43132-53-17,107377,38,450,Cash loans,M,112500,225000,19309.5,225000,Working,Separated,1
10.42.0.211-52.5.149.245-44216-443-6,107378,30,1140,Cash loans,M,63000,269550,12001.5,225000,Pensioner,Married,0
10.42.0.211-10.42.0.1-51215-53-17,107379,30,1970,Cash loans,F,135000,219042,21793.5,193500,Working,Married,1
10.42.0.211-10.42.0.1-17008-53-17,107380,25,1040,Cash loans,F,270000,284400,10719,225000,Commercial associate,Married,0
172.217.10.110-10.42.0.42-443-49973-6,107381,41,3737,Cash loans,M,360000,383760,45675,360000,Working,Married,1
216.58.217.163-10.42.0.211-443-40343-6,107382,30,400,Cash loans,F,202500,521280,27292.5,450000,State servant,Married,1
10.42.0.211-104.192.110.245-59823-80-6,107383,33,1030,Cash loans,F,112500,839259,32791.5,724500,Commercial associate,Married,0
10.42.0.211-23.7.59.140-47573-80-6,107384,26,600,Cash loans,F,45000,94500,4954.5,94500,Pensioner,Married,1
162.208.20.184-10.42.0.211-443-56631-6,107385,28,1415,Cash loans,F,202500,508495.5,20164.5,454500,Working,Married,0
10.42.0.42-111.202.114.35-39506-80-6,107386,32,6548,Cash loans,M,292500,755190,36459,675000,Pensioner,Married,1
10.42.0.211-64.71.142.124-42957-443-6,107387,31,1770,Cash loans,F,135000,171000,8316,171000,Working,Civil marriage,1
10.42.0.151-10.42.0.1-25095-53-17,107388,37,50,Cash loans,M,202500,521280,31500,450000,Working,Single / not married,1
10.42.0.151-10.42.0.1-19249-53-17,107389,24,850,Revolving loans,F,112500,270000,13500,270000,Working,Married,0
10.42.0.151-104.244.42.65-53316-80-6,107390,33,652,Cash loans,F,157500,746280,59094,675000,Commercial associate,Married,0
208.80.154.224-10.42.0.211-443-32990-6,107392,31,1635,Cash loans,F,450000,1575000,60120,1575000,Pensioner,Separated,0
182.22.120.231-10.42.0.151-443-35679-6,107393,34,400,Cash loans,F,261000,454500,30946.5,454500,Working,Single / not married,1
